,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<100,100,101 - 199,200,>200
1336,6059099702,Census Tract 997.02,059,6059099702,3,795,32,421,169
1337,6059110108,Census Tract 1101.08,059,6059110108,7,228,52,132,29
1338,6059110109,Census Tract 1101.09,059,6059110109,0,420,67,336,100
1339,6059074405,Census Tract 744.05,059,6059074405,11,34,21,92,40
1340,6059074806,Census Tract 748.06,059,6059074806,0,188,0,229,87
1341,6037407602,Census Tract 4076.02,037,6037407602,49,288,26,357,76
1342,6111006600,Census Tract 66,111,6111006600,0,380,23,711,230
1343,6059074901,Census Tract 749.01,059,6059074901,106,124,55,426,6
1344,6059074902,Census Tract 749.02,059,6059074902,33,68,26,287,18
1345,6059075806,Census Tract 758.06,059,6059075806,18,332,20,314,95
1346,6037189904,Census Tract 1899.04,037,6037189904,0,0,0,2,0
1347,6037190201,Census Tract 1902.01,037,6037190201,0,1,0,3,1
1348,6059075807,Census Tract 758.07,059,6059075807,0,350,29,458,157
1349,6059075808,Census Tract 758.08,059,6059075808,2,150,7,498,197
1350,6059075810,Census Tract 758.10,059,6059075810,1,164,175,449,219
1351,6059086802,Census Tract 868.02,059,6059086802,41,279,71,466,60
1352,6059086901,Census Tract 869.01,059,6059086901,3,140,6,237,93
1353,6059086902,Census Tract 869.02,059,6059086902,2,190,41,345,65
1354,6059086803,Census Tract 868.03,059,6059086803,0,262,121,352,103
1355,6059086903,Census Tract 869.03,059,6059086903,2,195,7,380,110
1356,6059088601,Census Tract 886.01,059,6059088601,42,171,85,319,60
1357,6059088602,Census Tract 886.02,059,6059088602,41,193,32,345,47
1358,6059088502,Census Tract 885.02,059,6059088502,13,146,11,383,98
1359,6059088903,Census Tract 889.03,059,6059088903,14,501,30,580,183
1360,6059088904,Census Tract 889.04,059,6059088904,1,554,11,372,199
1361,6059088905,Census Tract 889.05,059,6059088905,21,405,38,489,136
1362,6059088902,Census Tract 889.02,059,6059088902,23,385,6,401,94
1363,6059099235,Census Tract 992.35,059,6059099235,1,253,9,402,154
1364,6059099237,Census Tract 992.37,059,6059099237,17,565,24,483,165
1365,6059099238,Census Tract 992.38,059,6059099238,0,357,15,756,264
1366,6037188100,Census Tract 1881,037,6037188100,49,57,27,246,6
1367,6037188300,Census Tract 1883,037,6037188300,33,97,67,491,14
1368,6059099234,Census Tract 992.34,059,6059099234,0,502,75,330,99
1369,6059099247,Census Tract 992.47,059,6059099247,9,154,12,115,26
1370,6059099248,Census Tract 992.48,059,6059099248,1,89,9,43,4
1371,6059099249,Census Tract 992.49,059,6059099249,10,103,4,82,10
1372,6037189300,Census Tract 1893,037,6037189300,25,124,116,853,144
1373,6037189500,Census Tract 1895,037,6037189500,5,29,18,196,14
1374,6037189902,Census Tract 1899.02,037,6037189902,1,3,2,28,15
1375,6059099250,Census Tract 992.50,059,6059099250,0,349,24,173,61
1376,6059110110,Census Tract 1101.10,059,6059110110,34,306,30,485,152
1377,6065042623,Census Tract 426.23,065,6065042623,6,327,412,355,37
1378,6065042729,Census Tract 427.29,065,6065042729,2,2078,1114,498,160
1379,6065042732,Census Tract 427.32,065,6065042732,6,836,538,386,937
1380,6059074406,Census Tract 744.06,059,6059074406,23,72,23,158,17
1381,6059074408,Census Tract 744.08,059,6059074408,0,151,0,54,21
1382,6065043009,Census Tract 430.09,065,6065043009,1,556,522,325,326
1383,6065042620,Census Tract 426.20,065,6065042620,4,681,1543,239,801
1384,6065043601,Census Tract 436.01,065,6065043601,83,298,38,258,32
1385,6065044404,Census Tract 444.04,065,6065044404,137,477,126,541,95
1386,6065049600,Census Tract 496,065,6065049600,0,497,918,186,121
1387,6065042726,Census Tract 427.26,065,6065042726,41,412,1086,418,1402
1388,6065940500,Census Tract 9405,065,6065940500,5,82,151,396,399
1389,6065043317,Census Tract 433.17,065,6065043317,0,868,829,531,348
1390,6111006700,Census Tract 67,111,6111006700,0,196,12,520,139
1391,6111006800,Census Tract 68,111,6111006800,32,347,16,553,181
1392,6059074502,Census Tract 745.02,059,6059074502,24,427,6,207,55
1393,6059075002,Census Tract 750.02,059,6059075002,5,29,16,97,4
1394,6059075003,Census Tract 750.03,059,6059075003,1,16,7,66,0
1395,6059075811,Census Tract 758.11,059,6059075811,0,222,94,184,50
1396,6059075812,Census Tract 758.12,059,6059075812,2,517,3,471,137
1397,6059075815,Census Tract 758.15,059,6059075815,24,402,6,478,177
1398,6059075816,Census Tract 758.16,059,6059075816,2,101,40,54,18
1399,6059075901,Census Tract 759.01,059,6059075901,35,116,49,438,23
1400,6059088701,Census Tract 887.01,059,6059088701,7,242,21,232,68
1401,6059088801,Census Tract 888.01,059,6059088801,49,267,10,258,65
1402,6037190100,Census Tract 1901,037,6037190100,1,3,3,26,16
1403,6037199120,Census Tract 1991.20,037,6037199120,3,23,10,96,6
1404,6037199201,Census Tract 1992.01,037,6037199201,6,11,11,59,0
1405,6037199202,Census Tract 1992.02,037,6037199202,23,90,31,232,14
1406,6037199300,Census Tract 1993,037,6037199300,39,201,63,471,23
1407,6111006400,Census Tract 64,111,6111006400,0,837,299,847,285
1408,6111007506,Census Tract 75.06,111,6111007506,18,433,594,947,381
1409,6111008001,Census Tract 80.01,111,6111008001,0,347,7,398,122
1410,6111000400,Census Tract 4,111,6111000400,42,416,69,402,62
1411,6037199400,Census Tract 1994,037,6037199400,16,51,22,199,3
1412,6037199700,Census Tract 1997,037,6037199700,3,20,4,68,1
1413,6037199800,Census Tract 1998,037,6037199800,10,55,29,211,1
1414,6037199900,Census Tract 1999,037,6037199900,3,11,9,66,0
1415,6037201110,Census Tract 2011.10,037,6037201110,32,84,54,321,16
1416,6111000600,Census Tract 6,111,6111000600,36,101,49,270,9
1417,6111005401,Census Tract 54.01,111,6111005401,0,414,41,627,179
1418,6111000901,Census Tract 9.01,111,6111000901,5,138,101,332,75
1419,6111007300,Census Tract 73,111,6111007300,2,15,32,108,290
1420,6111007901,Census Tract 79.01,111,6111007901,0,426,25,465,170
1421,6111000800,Census Tract 8,111,6111000800,23,517,221,644,178
1422,6111000302,Census Tract 3.02,111,6111000302,26,454,147,505,209
1423,6111005911,Census Tract 59.11,111,6111005911,1,239,113,350,132
1424,6111007202,Census Tract 72.02,111,6111007202,0,393,123,657,243
1425,6111002300,Census Tract 23,111,6111002300,66,286,53,327,16
1426,6111001700,Census Tract 17,111,6111001700,1,327,110,600,339
1427,6111005100,Census Tract 51,111,6111005100,3,29,5,62,22
1428,6111001800,Census Tract 18,111,6111001800,2,315,31,831,305
1429,6111005907,Census Tract 59.07,111,6111005907,0,332,99,468,184
1430,6111001102,Census Tract 11.02,111,6111001102,8,249,117,591,194
1431,6111007402,Census Tract 74.02,111,6111007402,0,21,516,338,615
1432,6111000200,Census Tract 2,111,6111000200,10,173,18,170,40
1433,6111000902,Census Tract 9.02,111,6111000902,7,81,43,160,41
1434,6111001900,Census Tract 19,111,6111001900,34,193,65,706,141
1435,6111001002,Census Tract 10.02,111,6111001002,63,600,142,921,174
1436,6055201500,Census Tract 2015,055,6055201500,2,13,7,33,12
1437,6055200703,Census Tract 2007.03,055,6055200703,0,234,199,472,225
1438,6055200400,Census Tract 2004,055,6055200400,40,229,143,595,103
1439,6055201700,Census Tract 2017,055,6055201700,21,134,88,417,102
1440,6055200802,Census Tract 2008.02,055,6055200802,7,285,220,449,151
1441,6037127104,Census Tract 1271.04,037,6037127104,12,156,12,234,40
1442,6037127804,Census Tract 1278.04,037,6037127804,24,73,48,166,22
1443,6037128102,Census Tract 1281.02,037,6037128102,30,57,18,197,8
1444,6037132001,Census Tract 1320.01,037,6037132001,157,160,52,473,50
1445,6037134001,Census Tract 1340.01,037,6037134001,47,96,38,201,22
1446,6111008005,Census Tract 80.05,111,6111008005,3,269,1,369,114
1447,6111000500,Census Tract 5,111,6111000500,10,40,5,77,15
1448,6059099703,Census Tract 997.03,059,6059099703,47,537,24,413,122
1449,6059110111,Census Tract 1101.11,059,6059110111,17,518,59,398,134
1450,6067009900,Census Tract 99,067,6067009900,24,101,56,290,29
1451,6067000100,Census Tract 1,067,6067000100,37,200,30,817,250
1452,6067009606,Census Tract 96.06,067,6067009606,42,1013,77,228,74
1453,6037208802,Census Tract 2088.02,037,6037208802,1,4,0,9,0
1454,6029006100,Census Tract 61,029,6029006100,50,1243,286,608,158
1455,6037215102,Census Tract 2151.02,037,6037215102,0,1,0,8,0
1456,6037217002,Census Tract 2170.02,037,6037217002,25,48,31,315,22
1457,6037221303,Census Tract 2213.03,037,6037221303,1,8,3,58,4
1458,6037920102,Census Tract 9201.02,037,6037920102,23,354,278,287,44
1459,6037920115,Census Tract 9201.15,037,6037920115,0,213,466,144,33
1460,6111006900,Census Tract 69,111,6111006900,1,252,0,228,110
1461,6111007000,Census Tract 70,111,6111007000,46,237,28,207,48
1462,6111007100,Census Tract 71,111,6111007100,51,215,27,172,28
1463,6077004002,Census Tract 40.02,077,6077004002,0,902,1630,725,395
1464,6059075902,Census Tract 759.02,059,6059075902,21,163,58,379,18
1465,6059076000,Census Tract 760,059,6059076000,40,583,39,487,103
1466,6037201120,Census Tract 2011.20,037,6037201120,27,105,55,318,31
1467,6037201501,Census Tract 2015.01,037,6037201501,70,123,49,451,2
1468,6037201503,Census Tract 2015.03,037,6037201503,20,35,14,173,3
1469,6037201504,Census Tract 2015.04,037,6037201504,21,61,19,187,14
1470,6037201700,Census Tract 2017,037,6037201700,81,170,62,419,33
1471,6037203100,Census Tract 2031,037,6037203100,12,29,4,68,1
1472,6037203300,Census Tract 2033,037,6037203300,12,19,8,48,1
1473,6037203500,Census Tract 2035,037,6037203500,3,29,10,76,0
1474,6037203600,Census Tract 2036,037,6037203600,4,36,16,133,2
1475,6037203710,Census Tract 2037.10,037,6037203710,2,20,10,72,0
1476,6037203720,Census Tract 2037.20,037,6037203720,5,16,12,84,0
1477,6075026303,Census Tract 263.03,075,6075026303,21,171,93,561,93
1478,6075026401,Census Tract 264.01,075,6075026401,66,161,65,454,35
1479,6075026402,Census Tract 264.02,075,6075026402,68,218,133,554,42
1480,6075026403,Census Tract 264.03,075,6075026403,39,157,71,431,26
1481,6075030101,Census Tract 301.01,075,6075030101,1,27,17,161,8
1482,6075030102,Census Tract 301.02,075,6075030102,3,135,67,601,132
1483,6075030201,Census Tract 302.01,075,6075030201,4,32,29,260,3
1484,6059099801,Census Tract 998.01,059,6059099801,19,298,33,327,90
1485,6059099802,Census Tract 998.02,059,6059099802,52,77,20,146,20
1486,6059099803,Census Tract 998.03,059,6059099803,12,354,31,238,72
1487,6059110114,Census Tract 1101.14,059,6059110114,0,597,14,687,222
1488,6037575801,Census Tract 5758.01,037,6037575801,4,13,4,33,0
1489,6037651221,Census Tract 6512.21,037,6037651221,0,129,68,164,55
1490,6037554600,Census Tract 5546,037,6037554600,7,258,0,361,89
1491,6037620201,Census Tract 6202.01,037,6037620201,3,42,16,58,14
1492,6075030301,Census Tract 303.01,075,6075030301,26,195,100,882,101
1493,6075030302,Census Tract 303.02,075,6075030302,30,161,115,829,49
1494,6075030400,Census Tract 304,075,6075030400,16,208,172,1149,105
1495,6075060700,Census Tract 607,075,6075060700,0,0,0,0,1
1496,6059076101,Census Tract 761.01,059,6059076101,44,279,57,470,100
1497,6037189201,Census Tract 1892.01,037,6037189201,0,4,4,51,5
1498,6037211803,Census Tract 2118.03,037,6037211803,0,0,0,6,2
1499,6037212501,Census Tract 2125.01,037,6037212501,0,2,0,1,0
1500,6037241201,Census Tract 2412.01,037,6037241201,67,78,46,347,5
1501,6037702002,Census Tract 7020.02,037,6037702002,10,35,32,158,30
1502,6037269906,Census Tract 2699.06,037,6037269906,0,2,1,12,0
1503,6081611700,Census Tract 6117,081,6081611700,92,195,71,594,67
1504,6029006201,Census Tract 62.01,029,6029006201,43,66,10,62,4
1505,6037601501,Census Tract 6015.01,037,6037601501,28,22,15,102,0
1506,6059110116,Census Tract 1101.16,059,6059110116,0,464,127,379,121
1507,6059075004,Census Tract 750.04,059,6059075004,4,11,4,45,1
1508,6075030500,Census Tract 305,075,6075030500,11,125,30,586,189
1509,6075030600,Census Tract 306,075,6075030600,15,118,81,589,38
1510,6075030700,Census Tract 307,075,6075030700,89,404,185,1774,208
1511,6075030800,Census Tract 308,075,6075030800,33,234,192,1313,85
1512,6059076102,Census Tract 761.02,059,6059076102,0,25,0,30,6
1513,6059076103,Census Tract 761.03,059,6059076103,1,238,3,356,164
1514,6037203900,Census Tract 2039,037,6037203900,6,44,33,164,1
1515,6037204110,Census Tract 2041.10,037,6037204110,3,27,18,121,2
1516,6037204120,Census Tract 2041.20,037,6037204120,3,29,19,119,1
1517,6037204300,Census Tract 2043,037,6037204300,12,23,20,145,2
1518,6037204600,Census Tract 2046,037,6037204600,8,24,10,113,1
1519,6037204700,Census Tract 2047,037,6037204700,31,61,34,262,2
1520,6037204810,Census Tract 2048.10,037,6037204810,29,52,25,190,1
1521,6037204820,Census Tract 2048.20,037,6037204820,20,23,16,126,4
1522,6037204910,Census Tract 2049.10,037,6037204910,12,11,9,83,0
1523,6037137201,Census Tract 1372.01,037,6037137201,20,230,37,554,126
1524,6037137301,Census Tract 1373.01,037,6037137301,7,90,22,515,129
1525,6037137302,Census Tract 1373.02,037,6037137302,4,352,132,886,206
1526,6107002202,Census Tract 22.02,107,6107002202,134,433,56,386,17
1527,6059099902,Census Tract 999.02,059,6059099902,1,329,43,463,170
1528,6037137401,Census Tract 1374.01,037,6037137401,17,242,103,898,219
1529,6037141302,Census Tract 1413.02,037,6037141302,31,77,71,375,98
1530,6037141400,Census Tract 1414,037,6037141400,27,141,99,629,260
1531,6037143100,Census Tract 1431,037,6037143100,31,32,40,391,112
1532,6037535001,Census Tract 5350.01,037,6037535001,41,44,30,173,0
1533,6037603005,Census Tract 6030.05,037,6037603005,38,40,18,109,6
1534,6037604001,Census Tract 6040.01,037,6037604001,28,52,14,153,19
1535,6037104203,Census Tract 1042.03,037,6037104203,19,143,14,308,44
1536,6037102107,Census Tract 1021.07,037,6037102107,35,175,107,475,81
1537,6037620904,Census Tract 6209.04,037,6037620904,9,74,125,381,148
1538,6037650003,Census Tract 6500.03,037,6037650003,5,107,9,217,60
1539,6095250106,Census Tract 2501.06,095,6095250106,0,235,845,272,108
1540,6095250104,Census Tract 2501.04,095,6095250104,0,329,107,166,47
1541,6037203800,Census Tract 2038,037,6037203800,5,56,33,241,1
1542,6037207710,Census Tract 2077.10,037,6037207710,0,1,0,0,1
1543,6037207900,Census Tract 2079,037,6037207900,0,0,0,0,2
1544,6037208000,Census Tract 2080,037,6037208000,7,9,18,74,2
1545,6037208610,Census Tract 2086.10,037,6037208610,6,20,11,85,1
1546,6037208620,Census Tract 2086.20,037,6037208620,4,19,12,92,3
1547,6037208903,Census Tract 2089.03,037,6037208903,0,0,0,2,0
1548,6037209102,Census Tract 2091.02,037,6037209102,0,4,0,2,0
1549,6037209300,Census Tract 2093,037,6037209300,1,0,0,13,0
1550,6037209510,Census Tract 2095.10,037,6037209510,0,0,0,2,0
1551,6037210010,Census Tract 2100.10,037,6037210010,0,4,0,12,0
1552,6037190301,Census Tract 1903.01,037,6037190301,1,8,3,65,6
1553,6037190510,Census Tract 1905.10,037,6037190510,0,3,2,3,0
1554,6037190520,Census Tract 1905.20,037,6037190520,0,3,2,18,0
1555,6037190700,Census Tract 1907,037,6037190700,3,7,2,52,2
1556,6037190902,Census Tract 1909.02,037,6037190902,1,3,2,64,4
1557,6037191000,Census Tract 1910,037,6037191000,0,1,3,27,2
1558,6037191110,Census Tract 1911.10,037,6037191110,0,4,2,25,3
1559,6037191120,Census Tract 1911.20,037,6037191120,3,6,14,46,2
1560,6037191201,Census Tract 1912.01,037,6037191201,1,5,1,31,2
1561,6037191420,Census Tract 1914.20,037,6037191420,0,4,1,19,1
1562,6037191500,Census Tract 1915,037,6037191500,26,24,20,142,3
1563,6037191610,Census Tract 1916.10,037,6037191610,5,15,8,87,0
1564,6037191620,Census Tract 1916.20,037,6037191620,1,3,2,13,1
1565,6037191710,Census Tract 1917.10,037,6037191710,2,13,0,35,9
1566,6037191820,Census Tract 1918.20,037,6037191820,2,3,0,9,2
1567,6037137402,Census Tract 1374.02,037,6037137402,6,482,98,922,194
1568,6085503506,Census Tract 5035.06,085,6085503506,8,446,2,377,117
1569,6085512001,Census Tract 5120.01,085,6085512001,1,660,631,326,150
1570,6085510300,Census Tract 5103,085,6085510300,9,116,144,579,227
1571,6085504602,Census Tract 5046.02,085,6085504602,14,83,101,128,24
1572,6085507002,Census Tract 5070.02,085,6085507002,6,124,149,462,155
1573,6085505001,Census Tract 5050.01,085,6085505001,15,747,145,565,113
1574,6085512307,Census Tract 5123.07,085,6085512307,0,504,329,555,274
1575,6085511910,Census Tract 5119.10,085,6085511910,0,235,120,504,200
1576,6085505700,Census Tract 5057,085,6085505700,45,145,66,567,23
1577,6085506900,Census Tract 5069,085,6085506900,4,358,198,996,465
1578,6085507301,Census Tract 5073.01,085,6085507301,6,215,335,994,576
1579,6085501700,Census Tract 5017,085,6085501700,11,74,42,308,2
1580,6077005004,Census Tract 50.04,077,6077005004,0,752,548,130,73
1581,6071000201,Census Tract 2.01,071,6071000201,7,221,6,215,61
1582,6071000808,Census Tract 8.08,071,6071000808,10,676,39,579,145
1583,6077004902,Census Tract 49.02,077,6077004902,0,6,30,7,1
1584,6077004701,Census Tract 47.01,077,6077004701,19,417,143,169,42
1585,6077003110,Census Tract 31.10,077,6077003110,40,116,22,338,66
1586,6077003215,Census Tract 32.15,077,6077003215,0,282,188,113,10
1587,6077005122,Census Tract 51.22,077,6077005122,10,535,524,186,69
1588,6077003500,Census Tract 35,077,6077003500,23,1550,2122,1287,316
1589,6077004102,Census Tract 41.02,077,6077004102,1,114,791,780,937
1590,6077003700,Census Tract 37,077,6077003700,1,0,0,2,0
1591,6077003803,Census Tract 38.03,077,6077003803,49,268,102,298,57
1592,6077003801,Census Tract 38.01,077,6077003801,0,1323,1182,759,81
1593,6077004001,Census Tract 40.01,077,6077004001,13,243,13,71,9
1594,6077003308,Census Tract 33.08,077,6077003308,0,102,1,132,35
1595,6077003114,Census Tract 31.14,077,6077003114,1,1042,1226,721,235
1596,6037901004,Census Tract 9010.04,037,6037901004,0,704,2422,463,751
1597,6037901007,Census Tract 9010.07,037,6037901007,13,185,185,268,73
1598,6037901101,Census Tract 9011.01,037,6037901101,20,452,512,420,125
1599,6037901102,Census Tract 9011.02,037,6037901102,32,570,349,496,126
1600,6037276601,Census Tract 2766.01,037,6037276601,12,142,205,585,173
1601,6037277000,Census Tract 2770,037,6037277000,75,197,179,1310,163
1602,6073008331,Census Tract 83.31,073,6073008331,1,197,213,398,73
1603,6073008336,Census Tract 83.36,073,6073008336,4,145,113,417,44
1604,6073008337,Census Tract 83.37,073,6073008337,2,299,143,758,138
1605,6073011601,Census Tract 116.01,073,6073011601,28,45,19,87,7
1606,6073011602,Census Tract 116.02,073,6073011602,20,27,19,86,5
1607,6073011700,Census Tract 117,073,6073011700,69,81,29,202,11
1608,6073011801,Census Tract 118.01,073,6073011801,41,51,32,207,3
1609,6073013307,Census Tract 133.07,073,6073013307,25,491,17,162,37
1610,6107002304,Census Tract 23.04,107,6107002304,72,84,34,234,15
1611,6071002901,Census Tract 29.01,071,6071002901,51,246,44,304,46
1612,6073013308,Census Tract 133.08,073,6073013308,21,120,7,117,15
1613,6073013309,Census Tract 133.09,073,6073013309,0,800,348,451,148
1614,6073013311,Census Tract 133.11,073,6073013311,0,632,709,197,82
